"commune_code_insee","unite_cu"
"65248","2338"
"65249","2345"
"65250","2343"
"65251","16500669"
"65252","2339"
"65253","2343"
"65254","2341"
"65255","2361"
"65256","2342"
"65257","2339"
"65258","2364"
"65259","2340"
"65260","2343"
"65261","2345"
"65262","2338"
"65263","2345"
"65264","2336"
"65265","2340"
"65266","2345"
"65267","2349"
"65268","2339"
"65269","2341"
"65270","2342"
"65271","2349"
"65272","2342"
"65273","2341"
"65274","2343"
"65275","2360"
"65276","2340"
"65277","2366"
"65278","2364"
"65279","2364"
"65280","2339"
"65281","2339"
"65282","2361"
"65283","2361"
"65284","2339"
"65285","2340"
"65286","16500667"
"65287","2365"
"65288","2343"
"65289","2343"
"65290","2342"
"65291","2349"
"65292","2339"
"65293","2343"
"65294","2364"
"65295","2355"
"65296","2336"
"65297","2341"
"65298","2340"
"65299","2344"
"65300","2360"
"65301","2340"
"65303","2342"
"65304","2338"
"65305","2365"
"65306","2364"
"65307","2366"
"65308","2343"
"65309","2364"
"65310","2360"
"65311","2341"
"65313","2335"
"65314","2341"
"65315","2345"
"65316","2345"
"65317","2361"
"65318","2343"
"65319","2366"
"65320","2360"
"65321","2342"
"65322","2364"
"65323","2366"
"65324","2342"
"65325","2341"
"65326","2340"
"65327","2366"
"65328","2360"
"65329","2366"
"65330","2344"
"65331","16500669"
"65332","2340"
"65333","2342"
"65334","2349"
"65335","2360"
"65336","2345"
"65337","2342"
"65338","2360"
"65339","2339"
"65340","2340"
"65341","2335"
"65342","2343"
"65343","2349"
"65344","2339"
"65345","2349"
"65346","2342"
"65347","2365"
"65348","2349"
"65349","2349"
"65350","2335"
"65351","2349"
"65352","2349"
"65353","2342"
"65354","2361"
"65355","2339"
"65356","2364"
"65357","2342"
"65358","2345"
"65359","2340"
"65360","2349"
"65361","2341"
"65362","2352"
"65363","2364"
"65364","2335"
"65366","2339"
"65367","2342"
"65368","2345"
"65369","2340"
"65370","2360"
"65371","2349"
"65372","2344"
"65373","2345"
"65374","2343"
"65375","2341"
"65376","2345"
"65377","2364"
"65378","2342"
"65379","2361"
"65380","2340"
"65381","2345"
"65382","2365"
"65383","2343"
"65384","2367"
"65385","2364"
"65386","2349"
"65387","2336"
"65388","2367"
"65389","2366"
"65390","2344"
"65391","2365"
"65392","2335"
"65393","2349"
"65394","2366"
"65395","2349"
"65396","2352"
"65397","2341"
"65398","2365"
"65399","2355"
"65400","2349"
"65401","2335"
"65402","2365"
"65403","2344"
"65404","2345"
"65405","2364"
"65406","2335"
"65407","2365"
"65408","2361"
"65409","2341"
"65410","2340"
"65411","2355"
"65412","2338"
"65413","2355"
"65414","2341"
"65415","2349"
"65416","2366"
"65417","16500669"
"65418","2341"
"65419","2343"
"65420","2349"
"65421","2349"
"65422","2339"
"65423","2343"
"65424","2355"
"65425","2344"
"65426","2342"
"65427","2365"
"65428","2349"
"65429","2338"
"65430","2340"
"65431","2365"
"65432","2336"
"65433","16500669"
"65435","2352"
"65436","2340"
"65437","2364"
"65438","2344"
"65439","2335"
"65440","16500669"
"65441","2365"
"65442","2345"
"65443","2340"
"65444","2366"
"65445","2364"
"65446","2341"
"65447","2342"
"65448","2343"
"65449","2345"
"65450","2367"
"65451","2360"
"65452","2343"
"65453","2365"
"65454","2341"
"65455","2366"
"65456","2364"
"65457","2341"
"65458","2352"
"65459","2360"
"65460","2344"
"65461","2343"
"65462","2338"
"65463","2355"
"65464","2335"
"65465","2367"
"65466","2361"
"65467","2349"
"65468","2345"
"65469","2355"
"65470","2349"
"65471","2367"
"65472","2336"
"65473","2352"
"65474","2343"
"65475","2345"
"65476","2344"
"65477","2344"
"65478","2355"
"65479","2339"
"65481","2355"
"65482","2366"
"66001","4846"
"66002","4831"
"66003","4842"
"66004","4855"
"66005","4854"
"66006","4833"
"66007","4856"
"66008","4839"
"66009","4842"
"66010","4859"
"66011","4827"
"66012","8991"
"66013","4856"
"66014","4830"
"66015","4844"
"66016","4843"
"66017","4832"
"66018","4842"
"66019","4828"
"66020","4858"
"66021","17445"
"66022","4856"
"66023","4856"
"66024","4844"
"66025","4853"
"66026","4827"
"66027","4858"
"66028","17216"
"66029","4834"
"66030","4830"
"66032","4837"
"66033","4834"
"66034","4852"
"66035","4856"
"66036","4859"
"66037","4826"
"66038","9453"
"66039","4828"
"66040","4856"
"66041","4830"
"66042","4828"
"66043","4863"
"66044","4834"
"66045","4852"
"66046","4833"
"66047","4858"
"66048","4843"
"66049","4837"
"66050","17445"
"66051","4852"
"66052","4852"
"66053","4847"
"66054","4852"
"66055","4829"
"66056","4829"
"66057","4863"
"66058","4829"
"66059","4827"
"66060","4842"
"66061","4848"
"66062","4853"
"66063","4846"
"66064","4854"
"66065","4827"
"66066","4853"
"66067","4861"
"66068","4863"
"66069","4830"
"66070","4856"
"66071","4828"
"66072","4861"
"66073","4856"
"66074","4852"
"66075","4861"
"66076","4856"
"66077","4833"
"66078","4863"
"66079","4856"
"66080","4858"
"66081","4855"
"66082","4855"
"66083","4833"
"66084","4834"
"66085","4863"
"66086","4856"
"66088","4856"
"66089","4856"
"66090","4859"
"66091","4848"
"66092","4828"
"66093","4841"
"66094","4831"
"66095","4853"
"66096","4828"
"66097","4833"
"66098","4858"
"66099","4834"
"66100","4861"
"66101","4834"
"66102","4863"
"66103","4856"
"66104","4852"
"66105","4855"
"66106","4844"
"66107","4833"
"66108","4829"
"66109","4852"
"66111","4856"
"66112","4834"
"66113","4842"
"66114","4827"
"66115","4841"
"66116","4842"
"66117","4858"
"66118","4828"
"66119","4852"
"66120","4853"
"66121","4829"
"66122","4852"
"66123","4859"
"66124","4854"
"66125","4859"
"66126","4837"
"66127","4830"
"66128","4859"
"66129","4827"
"66130","4853"
"66132","4853"
"66133","4841"
"66134","4834"
"66136","16600689"
"66137","4846"
"66138","4830"
"66139","4856"
"66140","4829"
"66141","17445"
"66142","4858"
"66143","4828"
"66144","4834"
"66145","4834"
"66146","4853"
"66147","4853"
"66148","4847"
"66149","4852"
"66150","4848"
"66151","4856"
"66152","4833"
"66153","4856"
"66154","4855"
"66155","4863"
"66156","4856"
"66157","4859"
"66158","4828"
"66159","4855"
"66160","4837"
"66161","4852"
"66162","4856"
"66164","4830"
"66165","4856"
"66166","4863"
"66167","4861"
"66168","4839"
"66169","4833"
"66170","4834"
"66171","4831"
"66172","8991"
"66173","4829"
"66174","4829"
"66175","4841"
"66176","4832"
"66177","4834"
"66178","4844"
"66179","4848"
"66180","4832"
"66181","4861"
"66182","4826"
"66183","4842"
"66184","4833"
"66185","4856"
"66186","17216"
"66187","4833"
"66188","4858"
"66189","17216"
"66190","4830"
"66191","4859"
"66192","4858"
"66193","4859"
"66194","4848"
"66195","9453"
"66196","4841"
"66197","4859"
"66198","4856"
"66199","4837"
"66201","4856"
"66202","4854"
"66203","4842"
"66204","4852"
"66205","4828"
"66206","4848"
"66207","4834"
"66208","4831"
"66209","4859"
"66210","4834"
"66211","4834"
"66212","4832"
"66213","9453"
"66214","4844"
"66215","4856"
"66216","4856"
"66217","4834"
"66218","4853"
"66219","4852"
"66220","4853"
"66221","4856"
"66222","4863"
"66223","4863"
"66224","4826"
"66225","4841"
"66226","4834"
"66227","4827"
"66228","8991"
"66230","4856"
"66231","4830"
"66232","4833"
"66233","4844"
"66234","4856"
"67001","3491"
"67002","3480"
"67003","3499"
"67004","5612"
"67005","3488"
"67006","3481"
"67008","3469"
"67009","3483"
"67010","3496"
"67011","3497"
"67012","3506"
"67013","3480"
"67016","3469"
"67017","3480"
"67018","3474"
"67019","3497"
"67020","3472"
"67021","3496"
"67022","3499"
"67023","3462"
"67025","3505"
"67026","3472"
"67027","3472"
"67028","3455"
"67029","3480"
"67030","3474"
"67031","3459"
"67032","3496"
"67033","3487"
"67034","3489"
"67035","3462"
"67036","3480"
"67037","3507"
"67038","3487"
"67039","3487"
"67040","3498"
"67043","16700785"
"67044","3479"
"67045","3470"
"67046","3463"
"67047","3483"
"67048","13954"
"67049","10407"
"67050","3472"
"67051","3496"
"67052","3470"
"67053","3497"
"67054","3457"
"67055","3455"
"67056","3497"
"67057","3479"
"67058","3488"
"67059","3471"
"67060","3459"
"67061","3479"
"67062","3499"
"67063","3499"
"67065","3491"
"67066","3472"
"67067","3487"
"67068","3479"
"67069","3505"
"67070","3480"
"67071","3480"
"67072","3483"
"67073","3495"
"67074","3502"
"67075","3502"
"67076","3471"
"67077","3474"
"67078","5612"
"67079","3505"
"67080","3469"
"67081","3474"
"67082","8003"
"67083","13954"
"67084","3496"
"67085","3474"
"67086","3457"
"67087","3462"
"67088","3483"
"67089","3481"
"67090","3498"
"67091","3483"
"67092","3499"
"67093","3507"
"67094","3495"
"67095","3480"
"67096","5612"
"67097","3489"
"67098","3469"
"67099","3483"
"67100","3487"
"67101","3469"
"67102","3489"
"67103","3479"
"67104","3506"
"67105","3480"
"67106","8003"
"67107","3488"
"67108","10407"
"67109","3489"
"67110","3507"
"67111","3480"
"67112","3469"
"67113","3505"
"67115","3495"
"67116","3495"
"67117","3481"
"67118","3491"
"67119","10408"
"67120","3496"
"67121","3497"
"67122","3474"
"67123","13954"
"67124","10407"
"67125","3496"
"67126","3482"
"67127","3469"
"67128","3469"
"67129","3481"
"67130","3457"
"67131","3456"
"67132","3507"
"67133","3482"
"67134","3480"
"67135","3488"
"67136","3480"
"67137","3456"
"67138","3489"
"67139","3474"
"67140","3466"
"67141","3507"
"67142","3466"
"67143","3499"
"67144","3472"
"67145","3488"
"67146","3455"
"67147","3507"
"67148","3482"
"67149","3481"
"67150","3489"
"67151","3490"
"67152","10407"
"67153","3488"
"67154","3457"
"67155","3496"
"67156","3487"
"67159","3480"
"67160","3507"
"67161","5612"
"67162","3481"
"67163","3489"
"67164","3459"
"67165","3472"
"67166","3488"
"67167","3470"
"67168","3469"
"67169","3463"
"67172","3470"
"67173","3489"
"67174","13954"
"67176","13954"
"67177","3507"
"67178","3480"
"67179","5612"
"67180","16700777"
"67181","3489"
"67182","3491"
"67183","3483"
"67184","3506"
"67185","3481"
"67186","3507"
"67187","3497"
"67188","3469"
"67189","3496"
"67190","5612"
"67191","3483"
"67192","3455"
"67194","8003"
"67195","3497"
"67196","3498"
"67197","3457"
"67198","3482"
"67199","3483"
"67200","3457"
"67201","3480"
"67202","3488"
"67203","3462"
"67204","16700787"
"67205","3490"
"67206","3506"
"67208","5612"
"67209","3488"
"67210","3496"
"67212","10407"
"67213","3506"
"67214","3489"
"67215","3462"
"67216","3455"
"67217","3457"
"67218","16700803"
"67220","3488"
"67221","3506"
"67222","3479"
"67223","3459"
"67225","3488"
"67226","3491"
"67227","3496"
"67228","3489"
"67229","5612"
"67230","3462"
"67231","3466"
"67232","3506"
"67233","3455"
"67234","3483"
"67235","3505"
"67236","3489"
"67237","3490"
"67238","13954"
"67239","3495"
"67240","3474"
"67241","3480"
"67242","3479"
"67244","5612"
"67245","5612"
"67246","3455"
"67247","10407"
"67248","3459"
"67249","3487"
"67250","3487"
"67252","3463"
"67253","3489"
"67254","3506"
"67255","3499"
"67256","10408"
"67257","3507"
"67258","5612"
"67259","3507"
"67260","3507"
"67261","3503"
"67263","3507"
"67264","3466"
"67265","3482"
"67266","3457"
"67267","16700791"
"67268","3456"
"67269","3481"
"67270","3488"
"67271","3506"
"67272","5612"
"67273","3482"
"67274","3483"
"67275","3481"
"67276","3472"
"67277","3497"
"67278","3480"
"67279","3481"
"67280","3499"
"67281","3497"
"67282","3474"
"67283","5612"
"67285","3455"
"67286","3459"
"67287","3488"
"67288","3506"
"67289","3479"
"67290","3506"
"67291","13954"
"67292","13954"
"67293","3488"
"67295","3496"
"67296","10408"
"67298","3487"
"67299","3470"
"67300","3469"
"67301","3487"
"67302","3481"
"67303","3507"
"67304","3462"
"67305","3505"
"67306","3472"
"67307","3479"
"67308","3505"
"67309","10408"
"67310","3497"
"67311","3498"
"67312","3488"
"67313","3469"
"67314","3472"
"67315","3503"
"67317","3499"
"67319","3466"
"67320","3499"
"67321","3472"
"67322","3479"
"67324","13954"
"67325","3472"
"67326","10408"
"67327","3503"
"67328","3479"
"67329","3459"
"67330","3505"
"67331","3462"
"67333","3479"
"67334","3507"
"67335","3474"
"67336","3457"
"67337","3496"
"67338","3457"
"67339","3506"
"67340","13954"
"67341","3507"
"67342","3472"
"67343","10408"
"67344","3502"
"67345","3463"
"67346","3505"
"67347","3479"
"67348","3459"
"67349","3506"
"67350","3491"
"67351","3502"
"67352","3479"
"67353","3507"
"67354","3474"
"67355","3483"
"67356","8003"
"67358","13954"
"67359","3462"
"67360","3497"
"67361","3487"
"67362","3495"
"67363","3491"
"67364","3457"
"67365","16700816"
"67366","3481"
"67367","5612"
"67368","3470"
"67369","3480"
"67370","3482"
"67371","3482"
"67372","3479"
"67373","3482"
"67375","3489"
"67377","3471"
"67378","3456"
"67379","3507"
"67380","3481"
"67381","3482"
"67382","3489"
"67383","5612"
"67384","3471"
"67385","3483"
"67386","3480"
"67387","3496"
"67388","13954"
"67389","10408"
"67391","5612"
"67392","3482"
"67394","3506"
"67395","5612"
"67396","3480"
"67397","3455"
"67398","3497"
"67400","3502"
"67401","3483"
"67403","3488"
"67404","3506"
"67405","3466"
"67406","3489"
"67407","8003"
"67408","3474"
"67409","3466"
"67410","3470"
"67411","3470"
"67412","3455"
"67413","3482"
"67414","3472"
"67415","13954"
"67416","3502"
"67417","3487"
"67418","3466"
"67420","3472"
"67421","3471"
"67422","3498"
"67423","3488"
"67424","3471"
"67425","3481"
"67426","3499"
"67427","3499"
"67428","3470"
"67429","3496"
"67430","3499"
"67432","3503"
"67433","3455"
"67434","3483"
"67435","3483"
"67436","3471"
"67437","3481"
"67438","3457"
"67440","3505"
"67441","3479"
"67442","3474"
"67443","3503"
"67444","3488"
"67445","3495"
"67446","3479"
"67447","16700787"
"67448","3472"
"67449","3463"
"67450","3463"
"67451","3502"
"67452","3489"
"67453","3498"
"67454","3482"
"67455","3506"
"67456","3483"
"67458","3462"
"67459","5612"
"67460","3488"
"67461","3498"
"67462","16700778"
"67463","3505"
"67464","3455"
"67465","3466"
"67466","3505"
"67467","3480"
"67468","3483"
"67470","3472"
"67471","10408"
"67472","3466"
"67473","3469"
"67474","3506"
"67475","3482"
"67476","3466"
"67477","3499"
"67478","3481"
"67479","3502"
"67480","3469"
"67481","3496"
"67482","16700781"
"67482","16700782"
"67482","16700801"
"67482","16700805"
"67482","16700808"
"67482","40000057"
"67483","3482"
"67484","3506"
"67485","3489"
"67486","3498"
"67487","3506"
"67488","3480"
"67489","5612"
"67490","3499"
"67491","3482"
"67492","3474"
"67493","3499"
"67494","3505"
"67495","3489"
"67497","3462"
"67498","13954"
"67499","3499"
"67500","3472"
"67501","3457"
"67502","13954"
"67503","3479"
"67504","3459"
"67505","3495"
"67506","10408"
"67507","3499"
"67508","3483"
"67509","3480"
"67510","3462"
"67511","3507"
"67513","3472"
"67514","3480"
"67515","3481"
"67516","3488"
"67517","3474"
"67519","3490"
"67520","3474"
"67521","3479"
"67522","3480"
"67523","3462"
"67524","3482"
"67525","3474"
"67526","3457"
"67527","5612"
"67528","3480"
"67529","3490"
"67530","3488"
"67531","3472"
"67532","3489"
"67534","3488"
"67535","3482"
"67536","13954"
"67537","3507"
"67538","3482"
"67539","3488"
"67540","3462"
"67541","3505"
"67542","3489"
"67543","3472"
"67544","3502"
"67545","3455"
"67546","3462"
"67547","3498"
"67548","3489"
"67550","3507"
"67551","3491"
"67552","3483"
"67553","3481"
"67554","3469"
"67555","5612"
"67556","5612"
"67557","3459"
"67558","13954"
"67559","3482"
"68001","3524"
"68002","3531"
"68004","3530"
"68005","3521"
"68006","3531"
"68007","3520"
"68008","3524"
"68009","4261"
"68010","3530"
"68011","3558"
"68012","3557"
"68013","3552"
"68014","3525"
"68015","21050"
"68016","3524"
"68017","3531"
"68018","3531"
"68019","4261"
"68020","3551"
"68021","3553"
"68022","21050"
"68023","3521"
"68024","3531"
"68025","3533"
"68026","3521"
"68027","3530"
"68028","3525"
"68029","60001"
"68030","60001"
"68032","19033"
"68033","3532"
"68034","3532"
"68035","3533"
"68036","3524"
"68037","3541"
"68038","4261"
"68039","3532"
"68040","3557"
"68041","3539"
"68042","3552"
"68043","19033"
"68044","3522"
"68045","3557"
"68046","3561"
"68049","3533"
"68050","3531"
"68051","3523"
"68052","3531"
"68054","3553"
"68055","7450"
"68056","16800671"
"68056","16800677"
"68057","3531"
"68058","60001"
"68059","3558"
"68060","3558"
"68061","3547"
"68062","3530"
"68063","3559"
"68064","3551"
"68065","3531"
"68066","16800673"
"68067","3533"
"68068","3531"
"68069","3524"
"68071","3531"
"68072","3553"
"68073","3561"
"68074","3533"
"68075","3532"
"68076","4261"
"68077","3531"
"68078","3527"
"68079","3531"
"68080","3530"
"68081","3534"
"68082","3541"
"68083","3523"
"68084","7790"
"68085","3531"
"68086","3531"
"68087","3532"
"68088","19033"
"68089","3560"
"68090","3533"
"68091","3539"
"68092","3532"
"68093","7450"
"68094","3547"
"68095","4261"
"68096","3530"
"68097","3522"
"68098","3535"
"68099","3534"
"68100","3535"
"68101","3550"
"68102","3560"
"68103","3553"
"68104","3524"
"68105","3531"
"68106","3557"
"68107","3531"
"68109","3523"
"68110","4261"
"68111","3542"
"68112","60001"
"68113","3525"
"68114","3531"
"68115","3558"
"68116","3542"
"68117","3523"
"68118","7790"
"68119","3531"
"68120","3547"
"68121","3547"
"68122","19033"
"68123","3542"
"68124","3530"
"68125","3531"
"68126","3547"
"68127","3534"
"68128","3530"
"68129","3550"
"68130","3524"
"68131","3530"
"68132","3553"
"68134","3527"
"68135","3552"
"68136","3524"
"68137","3535"
"68138","3530"
"68139","3530"
"68140","3539"
"68141","3534"
"68142","3523"
"68143","4261"
"68144","3551"
"68145","3520"
"68146","3520"
"68147","3525"
"68148","3530"
"68149","16800672"
"68150","3527"
"68151","3560"
"68152","3534"
"68153","3525"
"68154","3549"
"68155","7451"
"68156","19033"
"68157","4261"
"68158","3530"
"68159","19033"
"68160","3553"
"68161","7451"
"68162","3521"
"68163","3553"
"68165","3533"
"68166","16800665"
"68167","3561"
"68168","3547"
"68169","3533"
"68170","3553"
"68171","3560"
"68172","4261"
"68173","3522"
"68174","3553"
"68175","3522"
"68176","3535"
"68177","60001"
"68178","60001"
"68179","3561"
"68180","3557"
"68181","3533"
"68182","3547"
"68183","3547"
"68184","3533"
"68185","3526"
"68186","3533"
"68187","3532"
"68188","60001"
"68189","3524"
"68190","3533"
"68191","3534"
"68192","3531"
"68193","3523"
"68194","3533"
"68195","3550"
"68196","3531"
"68197","3553"
"68198","3553"
"68199","3560"
"68200","3531"
"68201","3561"
"68202","3535"
"68203","19033"
"68204","3523"
"68205","3541"
"68207","3552"
"68208","3547"
"68209","3521"
"68210","3523"
"68211","3560"
"68212","3533"
"68213","3560"
"68214","3531"
"68215","3531"
"68216","3535"
"68217","3560"
"68218","7450"
"68219","3561"
"68221","3532"
"68222","3532"
"68223","3523"
"68224","16800664"
"68224","16800667"
"68224","16800671"
"68224","16800677"
"68225","3539"
"68226","3523"
"68227","4261"
"68228","3541"
"68229","60001"
"68230","3524"
"68231","3524"
"68232","3547"
"68234","3541"
"68235","3541"
"68237","7451"
"68238","3551"
"68239","3561"
"68240","3532"
"68241","3541"
"68242","3541"
"68243","3533"
"68244","3527"
"68245","3534"
"68246","3524"
"68247","3560"
"68248","3533"
"68249","3522"
"68250","60001"
"68251","3542"
"68252","3525"
"68253","3551"
"68254","3551"
"68255","3542"
"68256","16800667"
"68256","16800671"
"68257","3535"
"68258","3541"
"68259","3533"
"68260","19033"
"68261","3557"
"68262","3560"
"68263","3552"
"68264","3552"
"68265","3553"
"68266","3541"
"68267","3550"
"68268","3531"
"68269","3525"
"68270","3550"
"68271","16800671"
"68271","16800677"
"68273","3532"
"68274","19033"
"68275","3561"
"68276","19033"
"68277","3521"
"68278","7790"
"68279","3557"
"68280","3525"
"68281","3539"
"68282","3531"
"68283","3526"
"68284","3532"
"68285","3525"
"68286","3552"
"68287","3542"
"68288","3532"
"68289","21050"
"68290","3539"
"68291","3539"
"68292","3560"
"68293","3531"
"68294","3526"
"68295","3520"
"68296","3525"
"68297","16800672"
"68298","3526"
"68299","3535"
"68300","21050"
"68301","3553"
"68302","3558"
"68303","3530"
"68304","3561"
"68305","3535"
"68306","3535"
"68307","3561"
"68308","3561"
"68309","3553"
"68311","3523"
"68312","3533"
"68313","3558"
"68315","19033"
"68316","3523"
"68317","3523"
"68318","3542"
"68320","3534"
"68321","13931"
"68322","3559"
"68323","3553"
"68324","3553"
"68325","3532"
"68326","3531"
"68327","3553"
"68328","3560"
"68329","3523"
"68330","3535"
"68331","3520"
"68332","3534"
"68333","3530"
"68334","3557"
"68335","3525"
"68336","3531"
"68337","3531"
"68338","3527"
"68340","3535"
"68341","3553"
"68342","3559"
"68343","19033"
"68344","3560"
"68345","4261"
"68347","3533"
"68348","3557"
"68349","3552"
"68350","3527"
"68351","3524"
"68352","3524"
"68353","3553"
"68354","3527"
"68355","3532"
"68356","3534"
"68357","3553"
"68358","3523"
"68359","3559"
"68360","3524"
"68361","3561"
"68362","3547"
"68363","3532"
"68364","3542"
"68365","3527"
"68366","4261"
"68367","4261"
"68368","3523"
"68370","3560"
"68371","3532"
"68372","3557"
"68373","3533"
"68374","3527"
"68375","13931"
"68376","16800665"
"68377","3530"
"68378","3531"
"68379","3524"
"68380","3533"
"68381","19033"
"68382","3553"
"68383","3525"
"68384","7450"
"68385","3527"
"68386","7790"
"69001","2530"
"69002","2523"
"69003","2498"
"69004","2522"
"69005","2522"
"69006","2531"
"69007","7455"
"69008","2530"
"69009","2522"
"69010","2510"
"69012","2523"
"69013","16900746"
"69014","2514"
"69016","2523"
"69017","2525"
"69018","2523"
"69019","2524"
"69020","2522"
"69021","2510"
"69022","2510"
"69023","2521"
"69024","2525"
"69026","2525"
"69027","8318"
"69028","2515"
"69029","16900689"
"69030","2513"
"69031","2513"
"69032","2510"
"69033","9852"
"69034","16900729"
"69035","2526"
"69036","2524"
"69037","2533"
"69038","2513"
"69039","2525"
"69040","2496"
"69042","2514"
"69043","8318"
"69044","9854"
"69045","2524"
"69046","16939"
"69047","2522"
"69049","2496"
"69050","2525"
"69051","2517"
"69052","2522"
"69053","2526"
"69054","2533"
"69055","2496"
"69056","2525"
"69057","2510"
"69058","2526"
"69059","2496"
"69060","2533"
"69061","2521"
"69062","2514"
"69063","9852"
"69064","7455"
"69065","2524"
"69066","2532"
"69067","2513"
"69068","2498"
"69069","2407"
"69070","2531"
"69071","2498"
"69072","2494"
"69074","2521"
"69075","2530"
"69076","2494"
"69077","2524"
"69078","2514"
"69080","7455"
"69081","16900752"
"69081","16900798"
"69082","2526"
"69083","2510"
"69084","2526"
"69085","2498"
"69086","2510"
"69087","9852"
"69088","9852"
"69089","2407"
"69090","2525"
"69091","16900720"
"69092","16900746"
"69093","2533"
"69094","2515"
"69095","2514"
"69096","16900720"
"69097","7455"
"69098","2513"
"69099","2513"
"69100","16939"
"69102","2530"
"69103","2526"
"69104","2526"
"69105","2521"
"69106","2522"
"69107","2533"
"69108","2526"
"69109","2523"
"69110","2514"
"69111","2525"
"69112","2510"
"69113","2525"
"69115","16900746"
"69116","2496"
"69117","2496"
"69118","7455"
"69119","7455"
"69120","2513"
"69121","2522"
"69122","2522"
"69124","2523"
"69125","2496"
"69126","2522"
"69127","2494"
"69130","2531"
"69131","2515"
"69132","2514"
"69133","16939"
"69134","2525"
"69135","2523"
"69136","2517"
"69137","2521"
"69138","2513"
"69139","2513"
"69140","2522"
"69141","2517"
"69142","16900725"
"69143","2498"
"69145","2524"
"69148","2517"
"69149","16900725"
"69151","2521"
"69152","16900725"
"69153","2498"
"69154","2515"
"69155","2514"
"69156","2522"
"69157","2530"
"69159","2522"
"69160","2533"
"69161","2523"
"69162","2523"
"69163","2498"
"69164","2532"
"69165","2523"
"69166","2517"
"69167","2521"
"69168","9852"
"69169","2531"
"69170","2517"
"69171","2510"
"69172","2521"
"69173","2510"
"69174","2530"
"69175","2510"
"69176","2517"
"69177","2510"
"69178","2513"
"69179","2517"
"69180","2517"
"69181","2530"
"69182","2523"
"69183","2533"
"69184","2517"
"69186","2523"
"69187","2513"
"69188","2530"
"69189","7455"
"69190","2515"
"69191","2496"
"69192","2521"
"69193","7455"
"69194","2496"
"69196","2523"
"69197","2524"
"69198","2524"
"69199","16900751"
"69200","2530"
"69201","2513"
"69202","16900725"
"69203","2513"
"69204","2501"
"69205","2407"
"69206","2524"
"69207","2498"
"69208","2510"
"69209","2523"
"69212","2522"
"69214","2534"
"69215","2521"
"69216","2510"
"69217","2531"
"69218","2524"
"69219","2517"
"69220","2513"
"69225","2530"
"69227","2514"
"69228","2517"
"69229","2533"
"69230","2525"
"69231","2510"
"69233","2498"
"69234","2530"
"69235","7455"
"69236","2517"
"69238","2514"
"69239","2525"
"69240","2531"
"69241","2517"
"69242","2524"
"69243","2530"
"69244","9854"
"69245","2525"
"69246","2525"
"69248","2534"
"69249","2515"
"69250","2494"
"69252","7455"
"69253","7455"
"69254","2530"
"69255","2515"
"69256","16900745"
"69257","2521"
"69258","2526"
"69259","16900751"
"69260","16939"
"69261","2523"
"69263","2513"
"69264","16900746"
"69265","2525"
"69266","16900690"
"69267","2523"
"69268","8318"
"69269","2515"
"69270","2503"
"69271","16900689"
"69272","2516"
"69273","2503"
"69275","16900801"
"69276","16900751"
"69277","31501"
"69278","2498"
"69279","17813"
"69280","17813"
"69281","2503"
"69282","16900801"
"69283","26775"
"69284","2498"
"69285","17813"
"69286","16900799"
"69287","2502"
"69288","2502"
"69289","2502"
"69290","16900726"
"69291","2516"
"69292","2504"
"69293","2504"
"69294","2516"
"69295","2516"
"69296","2516"
"69297","2516"
"69298","2502"
"69299","2502"
"69381","16900786"
"69382","16900786"
"69383","16900792"
"69384","16900711"
"69384","16900786"
"69385","16900740"
"69386","16900792"
"69387","16900713"
"69388","16900713"
"69389","16900752"
"70001","4136"
"70002","4118"
"70003","4148"
"70004","4131"
"70005","4142"
"70006","4140"
"70007","4136"
"70008","4140"
"70009","4121"
"70010","4141"
"70011","4133"
"70012","4120"
"70013","4141"
"70014","4131"
"70015","4124"
"70016","4133"
"70017","4120"
"70018","4145"
"70019","4117"
"70020","4117"
"70021","4132"
"70022","4145"
"70023","4141"
"70024","4145"
"70025","4118"
"70026","4145"
"70027","4147"
"70028","4126"
"70029","4131"
"70030","4153"
"70031","4142"
"70032","4145"
"70035","4118"
"70036","4125"
"70037","4148"
"70038","4122"
"70039","4150"
"70040","4123"
"70041","4145"
"70042","4142"
"70043","4145"
"70044","4124"
"70045","4152"
"70046","4131"
"70047","4126"
"70048","4153"
"70049","4121"
"70050","4122"
"70051","4121"
"70052","4141"
"70053","4149"
"70054","4145"
"70055","4136"
"70056","4120"
"70057","4152"
"70058","4149"
"70059","4122"
"70060","4152"
"70061","4137"
"70062","4137"
"70063","4137"
"70064","4135"
"70065","4122"
"70066","4121"
"70067","4136"
"70069","4141"
"70070","4127"
"70071","4133"
"70072","4142"
"70074","4121"
"70075","4152"
"70076","4150"
"70077","4123"
"70078","4118"
"70079","4124"
"70080","4145"
"70081","4131"
"70082","4122"
"70083","4141"
"70084","4125"
"70085","4125"
"70086","4121"
"70087","4141"
"70088","4126"
"70089","4127"
"70090","4126"
"70091","4121"
"70092","4153"
"70093","4136"
"70094","4136"
"70095","4124"
"70096","4135"
"70097","4140"
"70098","4136"
"70099","4148"
"70100","4145"
"70101","4153"
"70102","4152"
"70103","4133"
"70104","4150"
"70105","4126"
"70106","4120"
"70107","4125"
"70109","4125"
"70111","4123"
"70112","4121"
"70113","4122"
"70114","4121"
"70115","4123"
"70116","4135"
"70117","4135"
"70118","4125"
"70119","4152"
"70120","4132"
"70121","4135"
